"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Pressure)","Temp, °F (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Temp)","Sensor Depth, meters (LGR S/N: )"
12818,10/25/24 05:45:00 AM,14.7917,66.537,0.196
12819,10/25/24 05:50:00 AM,14.7950,66.537,0.198
12820,10/25/24 05:55:00 AM,14.7962,66.366,0.199
12821,10/25/24 06:00:00 AM,14.7928,66.366,0.196
12822,10/25/24 06:05:00 AM,14.7978,66.366,0.200
12823,10/25/24 06:10:00 AM,14.8039,66.193,0.204
12824,10/25/24 06:15:00 AM,14.8055,66.193,0.204
12825,10/25/24 06:20:00 AM,14.8098,66.022,0.207
12826,10/25/24 06:25:00 AM,14.8149,66.022,0.211
12827,10/25/24 06:30:00 AM,14.8159,65.851,0.212
12828,10/25/24 06:35:00 AM,14.8208,65.851,0.215
12829,10/25/24 06:40:00 AM,14.8187,65.680,0.214
12830,10/25/24 06:45:00 AM,14.8187,65.680,0.215
12831,10/25/24 06:50:00 AM,14.8214,65.509,0.216
12832,10/25/24 06:55:00 AM,14.8165,65.509,0.213
12833,10/25/24 07:00:00 AM,14.8159,65.338,0.213
12834,10/25/24 07:05:00 AM,14.8176,65.338,0.214
12835,10/25/24 07:10:00 AM,14.8187,65.167,0.215
12836,10/25/24 07:15:00 AM,14.8220,65.167,0.217
12837,10/25/24 07:20:00 AM,14.8198,64.996,0.215
12838,10/25/24 07:25:00 AM,14.8133,64.996,0.210
12839,10/25/24 07:30:00 AM,14.8127,64.825,0.210
12840,10/25/24 07:35:00 AM,14.8111,64.825,0.209
12841,10/25/24 07:40:00 AM,14.8111,64.825,0.209
12842,10/25/24 07:45:00 AM,14.8088,64.652,0.207
12843,10/25/24 07:50:00 AM,14.8121,64.652,0.209
12844,10/25/24 07:55:00 AM,14.8066,64.481,0.205
12845,10/25/24 08:00:00 AM,14.8017,64.481,0.201
12846,10/25/24 08:05:00 AM,14.8050,64.481,0.204
12847,10/25/24 08:10:00 AM,14.8062,64.310,0.203
12848,10/25/24 08:15:00 AM,14.8044,64.310,0.201
12849,10/25/24 08:20:00 AM,14.7989,64.139,0.197
12850,10/25/24 08:25:00 AM,14.8056,64.139,0.202
12851,10/25/24 08:30:00 AM,14.8007,64.139,0.198
12852,10/25/24 08:35:00 AM,14.8050,63.968,0.201
12853,10/25/24 08:40:00 AM,14.8050,63.968,0.201
12854,10/25/24 08:45:00 AM,14.8017,63.968,0.199
12855,10/25/24 08:50:00 AM,14.8001,63.968,0.198
12856,10/25/24 08:55:00 AM,14.7963,63.797,0.195
12857,10/25/24 09:00:00 AM,14.7995,63.797,0.198
12858,10/25/24 09:05:00 AM,14.8012,63.797,0.199
12859,10/25/24 09:10:00 AM,14.8012,63.797,0.199
12860,10/25/24 09:15:00 AM,14.8012,63.797,0.198
12861,10/25/24 09:20:00 AM,14.8023,63.626,0.197
12862,10/25/24 09:25:00 AM,14.8040,63.626,0.197
12863,10/25/24 09:30:00 AM,14.8040,63.626,0.197
12864,10/25/24 09:35:00 AM,14.8056,63.626,0.198
12865,10/25/24 09:40:00 AM,14.8056,63.626,0.198
12866,10/25/24 09:45:00 AM,14.8056,63.626,0.198
12867,10/25/24 09:50:00 AM,14.8056,63.626,0.198
12868,10/25/24 09:55:00 AM,14.8121,63.626,0.203
12869,10/25/24 10:00:00 AM,14.8188,63.626,0.209
12870,10/25/24 10:05:00 AM,14.8171,63.626,0.208
12871,10/25/24 10:10:00 AM,14.8121,63.626,0.206
12872,10/25/24 10:15:00 AM,14.8171,63.626,0.209
12873,10/25/24 10:20:00 AM,14.8237,63.626,0.214
12874,10/25/24 10:25:00 AM,14.8243,63.797,0.215
12875,10/25/24 10:30:00 AM,14.8176,63.797,0.209
12876,10/25/24 10:35:00 AM,14.8176,63.797,0.210
12877,10/25/24 10:40:00 AM,14.8292,63.797,0.218
12878,10/25/24 10:45:00 AM,14.8216,63.968,0.213
12879,10/25/24 10:50:00 AM,14.8198,63.968,0.212
12880,10/25/24 10:55:00 AM,14.8247,63.968,0.215
12881,10/25/24 11:00:00 AM,14.8139,64.139,0.208
12882,10/25/24 11:05:00 AM,14.8287,64.139,0.218
12883,10/25/24 11:10:00 AM,14.8269,64.139,0.216
12884,10/25/24 11:15:00 AM,14.8275,64.310,0.217
12885,10/25/24 11:20:00 AM,14.8346,64.481,0.222
12886,10/25/24 11:25:00 AM,14.8379,64.481,0.225
12887,10/25/24 11:30:00 AM,14.8336,64.652,0.222
12888,10/25/24 11:35:00 AM,14.8336,64.652,0.222
12889,10/25/24 11:40:00 AM,14.8324,64.825,0.221
12890,10/25/24 11:45:00 AM,14.8275,64.825,0.217
12891,10/25/24 11:50:00 AM,14.8379,64.996,0.224
12892,10/25/24 11:55:00 AM,14.8368,65.167,0.222
12893,10/25/24 12:00:00 PM,14.8374,65.338,0.222
12894,10/25/24 12:05:00 PM,14.8395,65.509,0.224
12895,10/25/24 12:10:00 PM,14.8334,65.680,0.219
12896,10/25/24 12:15:00 PM,14.8368,65.680,0.222
12897,10/25/24 12:20:00 PM,14.8258,65.851,0.214
12898,10/25/24 12:25:00 PM,14.8297,66.022,0.216
12899,10/25/24 12:30:00 PM,14.8269,66.193,0.213
12900,10/25/24 12:35:00 PM,14.8269,66.193,0.213
12901,10/25/24 12:40:00 PM,14.8291,66.366,0.214
12902,10/25/24 12:45:00 PM,14.8263,66.537,0.212
12903,10/25/24 12:50:00 PM,14.8263,66.537,0.211
12904,10/25/24 12:55:00 PM,14.8285,66.708,0.212
12905,10/25/24 01:00:00 PM,14.8307,66.879,0.213
12906,10/25/24 01:05:00 PM,14.8240,66.879,0.209
12907,10/25/24 01:10:00 PM,14.8213,67.050,0.206
12908,10/25/24 01:15:00 PM,14.8252,67.221,0.208
12909,10/25/24 01:20:00 PM,14.8218,67.221,0.205
12910,10/25/24 01:25:00 PM,14.8240,67.392,0.206
12911,10/25/24 01:30:00 PM,14.8240,67.392,0.206
12912,10/25/24 01:35:00 PM,14.8278,67.564,0.208
12913,10/25/24 01:40:00 PM,14.8311,67.564,0.211
12914,10/25/24 01:45:00 PM,14.8333,67.735,0.212
12915,10/25/24 01:50:00 PM,14.8305,67.906,0.209
12916,10/25/24 01:55:00 PM,14.8289,67.906,0.207
12917,10/25/24 02:00:00 PM,14.8410,68.077,0.214
12918,10/25/24 02:05:00 PM,14.8382,68.248,0.212
12919,10/25/24 02:10:00 PM,14.8316,68.248,0.207
12920,10/25/24 02:15:00 PM,14.8469,68.421,0.217
12921,10/25/24 02:20:00 PM,14.8459,68.592,0.216
12922,10/25/24 02:25:00 PM,14.8426,68.592,0.213
12923,10/25/24 02:30:00 PM,14.8464,68.763,0.216
12924,10/25/24 02:35:00 PM,14.8414,68.763,0.212
12925,10/25/24 02:40:00 PM,14.8420,68.934,0.213
12926,10/25/24 02:45:00 PM,14.8403,68.934,0.211
12927,10/25/24 02:50:00 PM,14.8442,69.107,0.212
12928,10/25/24 02:55:00 PM,14.8294,69.107,0.201
12929,10/25/24 03:00:00 PM,14.8347,69.278,0.205
12930,10/25/24 03:05:00 PM,14.8485,69.449,0.213
12931,10/25/24 03:10:00 PM,14.8387,69.449,0.205
12932,10/25/24 03:15:00 PM,14.8403,69.449,0.206
12933,10/25/24 03:20:00 PM,14.8474,69.622,0.210
12934,10/25/24 03:25:00 PM,14.8424,69.622,0.206
12935,10/25/24 03:30:00 PM,14.8430,69.793,0.206
12936,10/25/24 03:35:00 PM,14.8462,69.793,0.208
12937,10/25/24 03:40:00 PM,14.8501,69.964,0.209
12938,10/25/24 03:45:00 PM,14.8501,69.964,0.208
12939,10/25/24 03:50:00 PM,14.8490,70.137,0.206
12940,10/25/24 03:55:00 PM,14.8572,70.137,0.212
12941,10/25/24 04:00:00 PM,14.8594,70.308,0.213
12942,10/25/24 04:05:00 PM,14.8677,70.308,0.219
12943,10/25/24 04:10:00 PM,14.8627,70.308,0.215
12944,10/25/24 04:15:00 PM,14.8582,70.480,0.212
12945,10/25/24 04:20:00 PM,14.8582,70.480,0.211
12946,10/25/24 04:25:00 PM,14.8638,70.651,0.214
12947,10/25/24 04:30:00 PM,14.8604,70.651,0.214
12948,10/25/24 04:35:00 PM,14.8588,70.651,0.210
12949,10/25/24 04:40:00 PM,14.8577,70.824,0.208
12950,10/25/24 04:45:00 PM,14.8626,70.824,0.211
12951,10/25/24 04:50:00 PM,14.8593,70.824,0.209
12952,10/25/24 04:55:00 PM,14.8614,70.995,0.210
12953,10/25/24 05:00:00 PM,14.8632,70.995,0.212
12954,10/25/24 05:05:00 PM,14.8614,70.995,0.210
12955,10/25/24 05:10:00 PM,14.8648,70.995,0.213
12956,10/25/24 05:15:00 PM,14.8636,71.168,0.211
12957,10/25/24 05:20:00 PM,14.8603,71.168,0.207
12958,10/25/24 05:25:00 PM,14.8620,71.168,0.208
12959,10/25/24 05:30:00 PM,14.8669,71.168,0.212
12960,10/25/24 05:35:00 PM,14.8658,71.339,0.213
12961,10/25/24 05:40:00 PM,14.8675,71.339,0.214
12962,10/25/24 05:45:00 PM,14.8642,71.339,0.211
12963,10/25/24 05:50:00 PM,14.8630,71.512,0.209
12964,10/25/24 05:55:00 PM,14.8646,71.512,0.211
12965,10/25/24 06:00:00 PM,14.8697,71.512,0.215
12966,10/25/24 06:05:00 PM,14.8729,71.512,0.218
12967,10/25/24 06:10:00 PM,14.8685,71.683,0.215
12968,10/25/24 06:15:00 PM,14.8636,71.683,0.212
12969,10/25/24 06:20:00 PM,14.8619,71.683,0.210
12970,10/25/24 06:25:00 PM,14.8668,71.683,0.213
12971,10/25/24 06:30:00 PM,14.8569,71.683,0.203
12972,10/25/24 06:35:00 PM,14.8553,71.683,0.205
12973,10/25/24 06:40:00 PM,14.8558,71.856,0.206
12974,10/25/24 06:45:00 PM,14.8607,71.856,0.210
12975,10/25/24 06:50:00 PM,14.8591,71.856,0.207
12976,10/25/24 06:55:00 PM,14.8542,71.856,0.202
12977,10/25/24 07:00:00 PM,14.8607,71.856,0.207
12978,10/25/24 07:05:00 PM,14.8542,71.856,0.201
12979,10/25/24 07:10:00 PM,14.8575,71.856,0.205
12980,10/25/24 07:15:00 PM,14.8558,71.856,0.204
12981,10/25/24 07:20:00 PM,14.8575,71.856,0.205
12982,10/25/24 07:25:00 PM,14.8625,71.856,0.211
12983,10/25/24 07:30:00 PM,14.8508,71.856,0.203
12984,10/25/24 07:35:00 PM,14.8591,71.856,0.207
12985,10/25/24 07:40:00 PM,14.8558,71.856,0.205
12986,10/25/24 07:45:00 PM,14.8640,71.856,0.213
12987,10/25/24 07:50:00 PM,14.8640,71.856,0.214
12988,10/25/24 07:55:00 PM,14.8674,71.856,0.217
12989,10/25/24 08:00:00 PM,14.8625,71.856,0.213
12990,10/25/24 08:05:00 PM,14.8625,71.856,0.215
12991,10/25/24 08:10:00 PM,14.8674,71.856,0.220
12992,10/25/24 08:15:00 PM,14.8790,71.856,0.229
12993,10/25/24 08:20:00 PM,14.8739,71.856,0.227
12994,10/25/24 08:25:00 PM,14.8757,71.856,0.229
12995,10/25/24 08:30:00 PM,14.8768,71.683,0.232
12996,10/25/24 08:35:00 PM,14.8768,71.683,0.232
12997,10/25/24 08:40:00 PM,14.8883,71.683,0.238
12998,10/25/24 08:45:00 PM,14.8833,71.683,0.236
12999,10/25/24 08:50:00 PM,14.8851,71.683,0.239
13000,10/25/24 08:55:00 PM,14.8800,71.683,0.236
13001,10/25/24 09:00:00 PM,14.8784,71.683,0.236
13002,10/25/24 09:05:00 PM,14.8965,71.683,0.248
13003,10/25/24 09:10:00 PM,14.8961,71.512,0.248
13004,10/25/24 09:15:00 PM,14.8894,71.512,0.244
13005,10/25/24 09:20:00 PM,14.9010,71.512,0.253
13006,10/25/24 09:25:00 PM,14.8928,71.512,0.249
13007,10/25/24 09:30:00 PM,14.9010,71.512,0.256
13008,10/25/24 09:35:00 PM,14.8922,71.339,0.250
13009,10/25/24 09:40:00 PM,14.9071,71.339,0.260
13010,10/25/24 09:45:00 PM,14.9005,71.339,0.255
13011,10/25/24 09:50:00 PM,14.9038,71.339,0.258
13012,10/25/24 09:55:00 PM,14.8939,71.339,0.251
13013,10/25/24 10:00:00 PM,14.9005,71.339,0.253
13014,10/25/24 10:05:00 PM,14.8917,71.168,0.249
13015,10/25/24 10:10:00 PM,14.8917,71.168,0.248
13016,10/25/24 10:15:00 PM,14.9000,71.168,0.253
13017,10/25/24 10:20:00 PM,14.8933,71.168,0.249
13018,10/25/24 10:25:00 PM,14.8851,71.168,0.245
13019,10/25/24 10:30:00 PM,14.8846,70.995,0.245
13020,10/25/24 10:35:00 PM,14.8796,70.995,0.240
13021,10/25/24 10:40:00 PM,14.8780,70.995,0.238
13022,10/25/24 10:45:00 PM,14.8730,70.995,0.235
13023,10/25/24 10:50:00 PM,14.8796,70.995,0.239
13024,10/25/24 10:55:00 PM,14.8780,70.995,0.237
13025,10/25/24 11:00:00 PM,14.8725,70.824,0.232
13026,10/25/24 11:05:00 PM,14.8659,70.824,0.228
13027,10/25/24 11:10:00 PM,14.8693,70.824,0.230
13028,10/25/24 11:15:00 PM,14.8659,70.824,0.228
13029,10/25/24 11:20:00 PM,14.8626,70.824,0.226
13030,10/25/24 11:25:00 PM,14.8693,70.824,0.232
13031,10/25/24 11:30:00 PM,14.8736,70.651,0.234
13032,10/25/24 11:35:00 PM,14.8736,70.651,0.235
13033,10/25/24 11:40:00 PM,14.8752,70.651,0.235
13034,10/25/24 11:45:00 PM,14.8654,70.651,0.228
13035,10/25/24 11:50:00 PM,14.8687,70.651,0.231
13036,10/25/24 11:55:00 PM,14.8654,70.651,0.229
13037,10/26/24 12:00:00 AM,14.8665,70.480,0.230
13038,10/26/24 12:05:00 AM,14.8665,70.480,0.230
13039,10/26/24 12:10:00 AM,14.8632,70.480,0.228
13040,10/26/24 12:15:00 AM,14.8567,70.480,0.223
13041,10/26/24 12:20:00 AM,14.8598,70.480,0.225
13042,10/26/24 12:25:00 AM,14.8677,70.308,0.231
13043,10/26/24 12:30:00 AM,14.8693,70.308,0.233
13044,10/26/24 12:35:00 AM,14.8627,70.308,0.228
13045,10/26/24 12:40:00 AM,14.8627,70.308,0.228
13046,10/26/24 12:45:00 AM,14.8643,70.308,0.229
13047,10/26/24 12:50:00 AM,14.8638,70.137,0.228
13048,10/26/24 12:55:00 AM,14.8588,70.137,0.225
13049,10/26/24 01:00:00 AM,14.8606,70.137,0.226
13050,10/26/24 01:05:00 AM,14.8606,70.137,0.224
13051,10/26/24 01:10:00 AM,14.8584,69.964,0.222
13052,10/26/24 01:15:00 AM,14.8584,69.964,0.222
13053,10/26/24 01:20:00 AM,14.8600,69.964,0.223
13054,10/26/24 01:25:00 AM,14.8533,69.964,0.218
13055,10/26/24 01:30:00 AM,14.8562,69.793,0.218
13056,10/26/24 01:35:00 AM,14.8545,69.793,0.217
13057,10/26/24 01:40:00 AM,14.8446,69.793,0.210
13058,10/26/24 01:45:00 AM,14.8490,69.622,0.212
13059,10/26/24 01:50:00 AM,14.8540,69.622,0.216
13060,10/26/24 01:55:00 AM,14.8474,69.622,0.211
13061,10/26/24 02:00:00 AM,14.8507,69.622,0.212
13062,10/26/24 02:05:00 AM,14.8452,69.449,0.207
13063,10/26/24 02:10:00 AM,14.8501,69.449,0.210
13064,10/26/24 02:15:00 AM,14.8419,69.449,0.203
13065,10/26/24 02:20:00 AM,14.8381,69.278,0.200
13066,10/26/24 02:25:00 AM,14.8414,69.278,0.201
13067,10/26/24 02:30:00 AM,14.8397,69.278,0.199
13068,10/26/24 02:35:00 AM,14.8375,69.107,0.196
13069,10/26/24 02:40:00 AM,14.8392,69.107,0.197
13070,10/26/24 02:45:00 AM,14.8375,69.107,0.196
13071,10/26/24 02:50:00 AM,14.8371,68.934,0.195
13072,10/26/24 02:55:00 AM,14.8337,68.934,0.191
13073,10/26/24 03:00:00 AM,14.8250,68.763,0.185
13074,10/26/24 03:05:00 AM,14.8349,68.763,0.192
13075,10/26/24 03:10:00 AM,14.8332,68.763,0.190
13076,10/26/24 03:15:00 AM,14.8343,68.592,0.191
13077,10/26/24 03:20:00 AM,14.8294,68.592,0.187
13078,10/26/24 03:25:00 AM,14.8260,68.592,0.183
13079,10/26/24 03:30:00 AM,14.8239,68.421,0.182
13080,10/26/24 03:35:00 AM,14.8288,68.421,0.185
13081,10/26/24 03:40:00 AM,14.8217,68.248,0.180
13082,10/26/24 03:45:00 AM,14.8316,68.248,0.187
13083,10/26/24 03:50:00 AM,14.8394,68.077,0.192
13084,10/26/24 03:55:00 AM,14.8345,68.077,0.188
13085,10/26/24 04:00:00 AM,14.8311,68.077,0.185
13086,10/26/24 04:05:00 AM,14.8339,67.906,0.187
13087,10/26/24 04:10:00 AM,14.8372,67.906,0.189
13088,10/26/24 04:15:00 AM,14.8350,67.735,0.187
13089,10/26/24 04:20:00 AM,14.8400,67.735,0.190
13090,10/26/24 04:25:00 AM,14.8510,67.564,0.198
13091,10/26/24 04:30:00 AM,14.8477,67.564,0.196
13092,10/26/24 04:35:00 AM,14.8406,67.392,0.191
13093,10/26/24 04:40:00 AM,14.8471,67.392,0.195
13094,10/26/24 04:45:00 AM,14.8482,67.221,0.196
13095,10/26/24 04:50:00 AM,14.8498,67.221,0.197
13096,10/26/24 04:55:00 AM,14.8543,67.050,0.200
13097,10/26/24 05:00:00 AM,14.8494,67.050,0.197
13098,10/26/24 05:05:00 AM,14.8472,66.879,0.196
13099,10/26/24 05:10:00 AM,14.8455,66.879,0.194
13100,10/26/24 05:15:00 AM,14.8449,66.708,0.194
13101,10/26/24 05:20:00 AM,14.8449,66.708,0.193
13102,10/26/24 05:25:00 AM,14.8477,66.537,0.194
13103,10/26/24 05:30:00 AM,14.8445,66.537,0.193
13104,10/26/24 05:35:00 AM,14.8423,66.366,0.192
13105,10/26/24 05:40:00 AM,14.8488,66.366,0.196
13106,10/26/24 05:45:00 AM,14.8439,66.366,0.193
13107,10/26/24 05:50:00 AM,14.8450,66.193,0.193
13108,10/26/24 05:55:00 AM,14.8466,66.193,0.193
13109,10/26/24 06:00:00 AM,14.8461,66.022,0.192
13110,10/26/24 06:05:00 AM,14.8461,66.022,0.191
13111,10/26/24 06:10:00 AM,14.8390,65.851,0.186
13112,10/26/24 06:15:00 AM,14.8374,65.851,0.186
13113,10/26/24 06:20:00 AM,14.8450,65.680,0.192
13114,10/26/24 06:25:00 AM,14.8385,65.680,0.187
13115,10/26/24 06:30:00 AM,14.8435,65.680,0.191
13116,10/26/24 06:35:00 AM,14.8395,65.509,0.189
13117,10/26/24 06:40:00 AM,14.8379,65.509,0.188
13118,10/26/24 06:45:00 AM,14.8407,65.338,0.190
13119,10/26/24 06:50:00 AM,14.8358,65.338,0.187
13120,10/26/24 06:55:00 AM,14.8401,65.167,0.190
13121,10/26/24 07:00:00 AM,14.8368,65.167,0.188
13122,10/26/24 07:05:00 AM,14.8401,65.167,0.190
13123,10/26/24 07:10:00 AM,14.8395,64.996,0.190
13124,10/26/24 07:15:00 AM,14.8395,64.996,0.190
13125,10/26/24 07:20:00 AM,14.8407,64.825,0.191
13126,10/26/24 07:25:00 AM,14.8407,64.825,0.191
13127,10/26/24 07:30:00 AM,14.8368,64.652,0.189
13128,10/26/24 07:35:00 AM,14.8435,64.652,0.193
13129,10/26/24 07:40:00 AM,14.8385,64.652,0.190
13130,10/26/24 07:45:00 AM,14.8379,64.481,0.189
13131,10/26/24 07:50:00 AM,14.8395,64.481,0.190
13132,10/26/24 07:55:00 AM,14.8413,64.481,0.192
13133,10/26/24 08:00:00 AM,14.8358,64.310,0.189
13134,10/26/24 08:05:00 AM,14.8374,64.310,0.190
13135,10/26/24 08:10:00 AM,14.8423,64.310,0.193
13136,10/26/24 08:15:00 AM,14.8435,64.139,0.193
13137,10/26/24 08:20:00 AM,14.8435,64.139,0.193
13138,10/26/24 08:25:00 AM,14.8468,64.139,0.196
13139,10/26/24 08:30:00 AM,14.8500,64.139,0.198
13140,10/26/24 08:35:00 AM,14.8567,64.139,0.202
13141,10/26/24 08:40:00 AM,14.8468,64.139,0.195
13142,10/26/24 08:45:00 AM,14.8478,63.968,0.196
13143,10/26/24 08:50:00 AM,14.8495,63.968,0.197
13144,10/26/24 08:55:00 AM,14.8511,63.968,0.199
13145,10/26/24 09:00:00 AM,14.8511,63.968,0.199
13146,10/26/24 09:05:00 AM,14.8527,63.968,0.200
13147,10/26/24 09:10:00 AM,14.8517,64.139,0.199
13148,10/26/24 09:15:00 AM,14.8582,64.139,0.204
13149,10/26/24 09:20:00 AM,14.8533,64.139,0.202
13150,10/26/24 09:25:00 AM,14.8533,64.139,0.202
13151,10/26/24 09:30:00 AM,14.8517,64.139,0.203
13152,10/26/24 09:35:00 AM,14.8533,64.139,0.203
13153,10/26/24 09:40:00 AM,14.8632,64.139,0.210
13154,10/26/24 09:45:00 AM,14.8638,64.310,0.211
13155,10/26/24 09:50:00 AM,14.8604,64.310,0.209
13156,10/26/24 09:55:00 AM,14.8604,64.310,0.209
13157,10/26/24 10:00:00 AM,14.8594,64.481,0.209
13158,10/26/24 10:05:00 AM,14.8677,64.481,0.215
13159,10/26/24 10:10:00 AM,14.8626,64.481,0.212
13160,10/26/24 10:15:00 AM,14.8649,64.652,0.214
13161,10/26/24 10:20:00 AM,14.8681,64.652,0.216
13162,10/26/24 10:25:00 AM,14.8671,64.825,0.214
13163,10/26/24 10:30:00 AM,14.8638,64.825,0.212
13164,10/26/24 10:35:00 AM,14.8561,64.996,0.206
13165,10/26/24 10:40:00 AM,14.8610,64.996,0.211
13166,10/26/24 10:45:00 AM,14.8511,64.996,0.205
13167,10/26/24 10:50:00 AM,14.8517,65.167,0.206
13168,10/26/24 10:55:00 AM,14.8468,65.167,0.203
13169,10/26/24 11:00:00 AM,14.8490,65.338,0.204
13170,10/26/24 11:05:00 AM,14.8440,65.338,0.201
13171,10/26/24 11:10:00 AM,14.8478,65.509,0.203
13172,10/26/24 11:15:00 AM,14.8379,65.509,0.196
13173,10/26/24 11:20:00 AM,14.8385,65.680,0.197
13174,10/26/24 11:25:00 AM,14.8352,65.680,0.196
13175,10/26/24 11:30:00 AM,14.8324,65.851,0.193
13176,10/26/24 11:35:00 AM,14.8275,65.851,0.189
13177,10/26/24 11:40:00 AM,14.8329,66.022,0.193
13178,10/26/24 11:45:00 AM,14.8279,66.022,0.189
13179,10/26/24 11:50:00 AM,14.8230,66.022,0.185
13180,10/26/24 11:55:00 AM,14.8236,66.193,0.186
13181,10/26/24 12:00:00 PM,14.8220,66.193,0.185
13182,10/26/24 12:05:00 PM,14.8220,66.193,0.185
13183,10/26/24 12:10:00 PM,14.8258,66.366,0.187
13184,10/26/24 12:15:00 PM,14.8346,66.537,0.192
13185,10/26/24 12:20:00 PM,14.8279,66.537,0.187
13186,10/26/24 12:25:00 PM,14.8350,66.708,0.192
13187,10/26/24 12:30:00 PM,14.8340,66.879,0.191
13188,10/26/24 12:35:00 PM,14.8340,66.879,0.191
13189,10/26/24 12:40:00 PM,14.8378,67.050,0.193
13190,10/26/24 12:45:00 PM,14.8366,67.221,0.192
13191,10/26/24 12:50:00 PM,14.8433,67.221,0.196
13192,10/26/24 12:55:00 PM,14.8421,67.392,0.195
13193,10/26/24 01:00:00 PM,14.8437,67.392,0.196
13194,10/26/24 01:05:00 PM,14.8443,67.564,0.196
13195,10/26/24 01:10:00 PM,14.8465,67.735,0.198
13196,10/26/24 01:15:00 PM,14.8482,67.735,0.198
13197,10/26/24 01:20:00 PM,14.8504,67.906,0.200
13198,10/26/24 01:25:00 PM,14.8421,67.906,0.194
13199,10/26/24 01:30:00 PM,14.8410,68.077,0.193
13200,10/26/24 01:35:00 PM,14.8345,68.077,0.188
13201,10/26/24 01:40:00 PM,14.8294,68.077,0.185
13202,10/26/24 01:45:00 PM,14.8266,68.248,0.183
13203,10/26/24 01:50:00 PM,14.8217,68.248,0.179
13204,10/26/24 01:55:00 PM,14.8256,68.421,0.182
13205,10/26/24 02:00:00 PM,14.8205,68.421,0.179
13206,10/26/24 02:05:00 PM,14.8156,68.421,0.175
13207,10/26/24 02:10:00 PM,14.8097,68.592,0.170
13208,10/26/24 02:15:00 PM,14.8113,68.592,0.170
13209,10/26/24 02:20:00 PM,14.8146,68.592,0.172
13210,10/26/24 02:25:00 PM,14.8068,68.763,0.165
13211,10/26/24 02:30:00 PM,14.8085,68.763,0.167
13212,10/26/24 02:35:00 PM,14.8172,68.934,0.171
13213,10/26/24 02:40:00 PM,14.8172,68.934,0.171
13214,10/26/24 02:45:00 PM,14.8194,69.107,0.172
13215,10/26/24 02:50:00 PM,14.8294,69.107,0.179
13216,10/26/24 02:55:00 PM,14.8316,69.278,0.180
13217,10/26/24 03:00:00 PM,14.8336,69.449,0.179
13218,10/26/24 03:05:00 PM,14.8452,69.449,0.188
13219,10/26/24 03:10:00 PM,14.8523,69.622,0.193
13220,10/26/24 03:15:00 PM,14.8430,69.793,0.186
13221,10/26/24 03:20:00 PM,14.8511,69.793,0.191
13222,10/26/24 03:25:00 PM,14.8484,69.964,0.188
13223,10/26/24 03:30:00 PM,14.8584,69.964,0.195
13224,10/26/24 03:35:00 PM,14.8533,69.964,0.191
13225,10/26/24 03:40:00 PM,14.8484,69.964,0.187
13226,10/26/24 03:45:00 PM,14.8440,70.137,0.183
13227,10/26/24 03:50:00 PM,14.8506,70.137,0.187
13228,10/26/24 03:55:00 PM,14.8555,70.137,0.190
13229,10/26/24 04:00:00 PM,14.8545,70.308,0.189
13230,10/26/24 04:05:00 PM,14.8594,70.308,0.193
13231,10/26/24 04:10:00 PM,14.8517,70.480,0.186
13232,10/26/24 04:15:00 PM,14.8582,70.480,0.190
13233,10/26/24 04:20:00 PM,14.8506,70.651,0.185
13234,10/26/24 04:25:00 PM,14.8539,70.651,0.186
13235,10/26/24 04:30:00 PM,14.8593,70.824,0.190
13236,10/26/24 04:35:00 PM,14.8543,70.824,0.186
13237,10/26/24 04:40:00 PM,14.8543,70.824,0.187
13238,10/26/24 04:45:00 PM,14.8581,70.995,0.190
13239,10/26/24 04:50:00 PM,14.8581,70.995,0.190
13240,10/26/24 04:55:00 PM,14.8516,70.995,0.186
13241,10/26/24 05:00:00 PM,14.8471,71.168,0.182
13242,10/26/24 05:05:00 PM,14.8488,71.168,0.182
13243,10/26/24 05:10:00 PM,14.8559,71.339,0.188
13244,10/26/24 05:15:00 PM,14.8609,71.339,0.192
13245,10/26/24 05:20:00 PM,14.8477,71.339,0.183
13246,10/26/24 05:25:00 PM,14.8510,71.339,0.185
13247,10/26/24 05:30:00 PM,14.8581,71.512,0.190
13248,10/26/24 05:35:00 PM,14.8564,71.512,0.190
13249,10/26/24 05:40:00 PM,14.8581,71.512,0.191
13250,10/26/24 05:45:00 PM,14.8564,71.512,0.189
13251,10/26/24 05:50:00 PM,14.8514,71.512,0.186
13252,10/26/24 05:55:00 PM,14.8581,71.512,0.191
13253,10/26/24 06:00:00 PM,14.8581,71.512,0.192
13254,10/26/24 06:05:00 PM,14.8553,71.683,0.189
13255,10/26/24 06:10:00 PM,14.8569,71.683,0.190
13256,10/26/24 06:15:00 PM,14.8553,71.683,0.189
13257,10/26/24 06:20:00 PM,14.8520,71.683,0.187
13258,10/26/24 06:25:00 PM,14.8536,71.683,0.190
13259,10/26/24 06:30:00 PM,14.8471,71.683,0.183
13260,10/26/24 06:35:00 PM,14.8471,71.683,0.183
13261,10/26/24 06:40:00 PM,14.8536,71.683,0.188
13262,10/26/24 06:45:00 PM,14.8487,71.683,0.187
13263,10/26/24 06:50:00 PM,14.8553,71.683,0.195
13264,10/26/24 06:55:00 PM,14.8504,71.683,0.194
